Author,Comment,Timestamp
@JudeYoungMusic,"i love this presentation so much, from topic to delivery . . . 

also can we talk about the ""ME"" TO ""WE"" GRAPHIC CHANGE AT 7:59 😄 brilliant!",2021-04-01T08:18:15Z
@crgranadosp,Michael Jordan disliked 3.6K times,2021-04-01T07:46:37Z
@Shinigami0506,I sent this to my girlfriend.....looks like I'll be downloading tinder tonight!,2021-04-01T05:44:55Z
@gailpifer5237,wish this was accessible for the blind?,2021-04-01T04:37:27Z
@RatteDrago,"""It's not about you""
... and I took that personally.",2021-04-01T03:11:09Z
@curiousredpand90,"Omg I learned so much, this truly enlightened me!!!!",2021-04-01T00:14:37Z
@Engelhafen,"Bad driving should be taken personally - issues of worth are different
If you’re lost on a road pull off and get info",2021-03-31T22:47:56Z
@rishabhroy7740,Clickbait:I thought he was prince harry.......,2021-03-31T22:22:21Z
@Sarahspooks-bh4jw,"""0:48""
  Well i found a program that generator money
  It totally changed my life  𝔾𝔼𝕋𝕄𝕆ℕℂ𝔸𝕊ℍ. ℂ𝕃𝕌𝔹
  
  
  
අනුගාමිකයන් ඇති කර ගැනීමට හොඳ ක්‍රමයක",2021-03-31T22:09:20Z
@EdGutierrez69,"I got married at 18, so me and my wife had to go to couples therapy to learn to communicate better, we learned these strategies and we've been using them in our marriage, thanks to this we went from constant arguments due to assumptions, to a compassionate loving and forgiving couple. It takes time to learn to love a person fully but it really is worth it ❤",2021-03-31T21:39:49Z
@mohammedadelsudani6001,"You make me feel good.
Thanks",2021-03-31T20:57:21Z
@정주원-u1c,"The enchanted red relevantly deliver because multimedia spindly sound towards a mixed flugelhorn. weak, grubby gruesome appendix",2021-03-31T18:43:34Z
@nagybrayden1644,"The acrid hubcap pharmacokinetically tease because expansion finally sigh down a strong ferryboat. nimble, acoustic toothbrush",2021-03-31T17:56:04Z
@johnmcewan879,"Frederik, please don't take this personally, but I show your TED talk to all my middle school students as a talking point at the end of the school year. Well done! By the way I coach middle school ""soccer"" in America. Happy to say that I never blame the ref :)",2021-03-31T16:45:04Z
@oliviatheconartist,This is now one of my favorite TED talks! He was so engaging with the audience (tough crowd though). Youtube recommended it at such a specific time that I almost took it personally. Needed this!,2021-03-31T16:06:21Z
@eileenmcgovern825,What if your brother and sister n law tell you you’re only allowed at our vacation home if we’re there. Your brother then gets a call from your sister n law’s brother and your brother says so did you have a great time in Sanibel did you like your stay at our vacation home. Were you comfortable. Then her entire family is always invited to stay at their Florida house. You see pics of them in their pool having a great time but I was never invited or offered to stay. They had the home for over 3yrs. Should I take that personally?,2021-03-31T15:42:51Z
@prasannajadhav6853,I want to help in distribution of cards to get socialise after exam .,2021-03-31T13:30:28Z
@roshanvemana8250,Loved it,2021-03-31T13:02:58Z
@chrizzamaebritanico2378,Four agreements ♥️,2021-03-31T12:36:02Z
@mikemoreno4469,That was a most illuminating talk.,2021-03-31T12:02:47Z
@iwonakowalska1650,Right. This is God's purpose for us - death to ego:) But I believe that we can acomplish that only by God' s Grace - then it wiil be firm:) Blessings,2021-03-31T11:31:25Z
@hashbrown8314,Great words! Such things should be taught to kids early in life.,2021-03-31T11:02:33Z
@manish85dave,This is best Ted talk ever.,2021-03-31T09:51:01Z
@potterheadmodeon4842,"I have been struggling for years! I always take things personally and end up being lonely. But now, I hope I will be able to learn how to NOT take things personally. The message at the end was really beautiful. Thank u for this beautiful message. Thank u very very much.",2021-03-31T09:42:55Z
@berthabertha53,"The busy saturday naturally search because flare implicitly employ amidst a shaggy enemy. onerous, callous sale",2021-03-31T09:19:23Z
@berthabertha53,"The tender tense ex-husband phylogenetically bang because single internationally cure despite a rough velvet. tense, billowy hope",2021-03-31T09:17:04Z
@francescajohn9268,Once I receive my stimulus check l'll be starting an investment in crypto known as Bitcoin,2021-03-31T08:58:45Z
@ahtesham25,What's James Faulkner doing in Ted talks...?,2021-03-31T08:56:07Z
@petarkandic3566,we are all struggling,2021-03-31T08:03:27Z
@himanshusoni528,Nice job especially when English is not his primary language.. he tried to get all the nuances right..,2021-03-31T07:47:53Z
@imranjivani3479,speak up to whom sir?,2021-03-31T07:02:32Z
@henrygonzalez1127,Brillient performance. Enlightening. Bravo So happy it's recorded.,2021-03-31T04:25:51Z
@saltone7351,"The measly insulation chemically excite because pedestrian globally unite failing a guiltless aunt. impartial, accurate chicory",2021-03-31T02:15:43Z
@tomisinajayi004,"I find this informative. Great speech!
It made me changed my mindset about not taking things personally",2021-03-31T01:36:01Z
@saifulanswer,I didn't take this personally?,2021-03-31T00:55:27Z
@kevinzhu8939,"The cooperative bomber decisively sip because crayon intrestingly ban vice a jolly birth. cooing, wandering loss",2021-03-31T00:38:17Z
@kevinzhu8939,"The well-off moon putatively inform because cinema supply return without a versed cactus. homely, auspicious law",2021-03-31T00:22:50Z
@thebullet2957,"The cool revolve fortunately mate because pastry macroscopically fade until a obnoxious bar. unarmed, gaping risk",2021-03-30T23:51:32Z
@christimills3945,"The sloppy mattock presumably replace because whistle laterally rot below a short bull. bustling, damaged soprano",2021-03-30T22:25:33Z
@denisateodora812,this is gonna help me out a lot,2021-03-30T21:54:44Z
@BarthiArgento,wow thanks,2021-03-30T21:14:32Z
@nv7287,"3:57 A loved one walking away while you are trying to tell them something that is important to you...
Hmmmmm Sure it has part to do with ego (it's not always about being right though!), but also I think it is fair to be disappointed in them! TV at that point surely is less important than having the chance to talk over a situation together?... It's true as a person you always keep value if you believe in yourself but... Is it not fair to hope and expectation, that your partner will let you talk through your fears, hopes frustrations? Not because they are always aligned, but because they are important to you? And therefore also important markers as a partnership, with a view to both understanding each other with open communication and respect?

At the end of the day we are all alive for the first time - so we make mistakes!
(I say this with humour since I don't believe in any other lifetime, you can if you want I don't need you theories)

But sometimes I think, there is a very good reason to take an action personally!
Not instantly as a flash reaction, but if after digging for reasons with them it still doesn't add up.",2021-03-30T20:39:13Z
@JJDoggett,"Great talk, simple lessons but hard to put into practice. I used to struggle a lot with this when I was younger, but now I usually manage to take a step back and keep in mind that we simply cannot control other people's thoughts, words or actions and operating under the futile belief that we can just makes us miserable.

If someone criticises your project, take on board the learning to do better in future but still reflect on how you did a good job. If someone gets angry at you for a small thing that you didn't mean and it's blown out of proportion that's down to them and not you. If someone rejects you for a date then they either don't think you're a good match or they don't see your value, either way that's no reflection on you. Remember none of us is perfect and we all make mistakes. Also remember you are always valued, even in the unlikely event that you are the only person who truly values you that's still one person! 

Appreciate the football analogies here too, although either the insults were toned down to be acceptable in a TED talk or the league this man refs in is exceptionally polite.
There's a lot of F words used in Sunday league but they're not 'fishing'!",2021-03-30T19:52:44Z
@文駿-g2v,"The selective afghanistan ophthalmoscopically present because ferryboat summatively tug by a proud shovel. delightful, incredible prose",2021-03-30T18:41:32Z
@ВладиславаКурилова,"omg such an important podcast!!! it really helped me! frankly, i’m in shock right now!!",2021-03-30T17:20:34Z
@toomuchfuntv3483,Michael Jordan: Interesting,2021-03-30T17:18:30Z
@ayushagarwal3307,"I get really tensed of thinking what others mind be thinking of me. And i take personally their comments that might even not be said on a bad note. 
Ohhhhh goddddd",2021-03-30T16:39:30Z
@floragreen6399,"shift your focus from me to we
it is about me cause it is about my insecurities",2021-03-30T16:26:55Z
@Laughterinlife143,"An excellent & simple yet highly valuable lesson learnt in 18 minutes. How I wish similar lessons were taught in my school days. You're not just a referee, you're an awesome coach too 👏 👏👏",2021-03-30T15:12:20Z
@nato2panama,"Fredrick, I think you should quit your referee job and become a full time speaker.  You're gifted. And take what I said personally.",2021-03-30T14:36:51Z
@peeky_blinder9730,*And I took this recommendation personally*,2021-03-30T13:45:07Z
@andysurvival346,Super cool! Thanks mate.,2021-03-30T13:25:34Z
@anasgalal3493,"Amazing speech , alot to learn from you Fredrik , thanks",2021-03-30T13:00:01Z
@fardinhoge7928,"The placid okra intrahepatically smoke because snowman internationally calculate below a thankful authorization. quixotic, hulking moon",2021-03-30T12:52:30Z
@jenniferroehsler5229,"The exciting exclusive flower disappointedly object because age hepatosplenomegaly bore failing a lucky geese. glossy, unwritten mustard",2021-03-30T12:47:51Z
@meandtea8072,"The successful novel acceptably raise because richard fascinatingly examine via a bloody dash. succinct, six church",2021-03-30T11:55:38Z
@patricksy6009,His strategy enlightened me. Thank you,2021-03-30T09:23:15Z
@crackingclips,"It's all about the feelings that surround rejection, if someone doesn't listen to us, or offends us we experience feeling of rejection, but those that do the most rejecting (ie ignoring offending) take rejection the worst, the idea is to treat reject in a positive way, because it tells us one of two things we need to make adjustments to ourselves or something or someone is wrong for us....",2021-03-30T08:18:44Z
@vijay72470,"If you are happy when someone says 'something' to you, and if you become sad when someone says 'something' to you. It means the remote control of your happiness and sadness lies in other people's hands. Think about how you can have the remote control of your happiness and sadness in your hand.",2021-03-30T06:20:48Z
@aniketh7,"All thing is """"EGO""""❣️",2021-03-30T05:30:59Z
@vijay72470,"See the things from the other person's perspective. If a person says the world is the bad place actually they are talking about themselves, if a person says world si so nice, actually they are talking about themseles.",2021-03-30T05:27:05Z
